"Title","WorkoutType","WorkoutDescription","PlannedDuration","PlannedDistanceInMeters","WorkoutDay","CoachComments","DistanceInMeters","PowerAverage","PowerMax","Energy","AthleteComments","TimeTotalInHours","VelocityAverage","VelocityMax","CadenceAverage","CadenceMax","HeartRateAverage","HeartRateMax","TorqueAverage","TorqueMax","IF","TSS","HRZone1Minutes","HRZone2Minutes","HRZone3Minutes","HRZone4Minutes","HRZone5Minutes","HRZone6Minutes","HRZone7Minutes","HRZone8Minutes","HRZone9Minutes","HRZone10Minutes","PWRZone1Minutes","PWRZone2Minutes","PWRZone3Minutes","PWRZone4Minutes","PWRZone5Minutes","PWRZone6Minutes","PWRZone7Minutes","PWRZone8Minutes","PWRZone9Minutes","PWRZone10Minutes","Rpe","Feeling"
"Evening Run","Run","","0.5","","2023-03-14","","4024.60009765625","0","0","","","0.421846121549606","2.65000009536743","","0","","137","149","","","0.693681945817597","22.18","24","0","0","0","0","","","","","","","","","","","","","","","","",""
"Aerobic Swim","Swim","200m freestyle (with fins) 4x50 of 25 Straight Arm Recovery Freestyle / 25 Swim 4x50 of 15 overspeed / 35 easy freestyle - Overspeed means move your arms as quick as possible and intentionally 'spin the wheels'. This helps you feel comfortable for when you go to increase your stroke rate. Total: 600m Workout #1 7 x 100 Freestyle with 0:30 secs rest – Using a FINIS tempo trainer, increase your stroke rate by 4 each 100 (Use the guide below to choose your stroke rate for the first 100) – Record time, stroke rate, stroke count and perceived effort If your race pace is 1:30 or faster start at 56spm If your race pace is 1:31-2:00 start at 52spm If your race pace is 2:01 or greater start at 48spm Total: 700m","0.833333333333333","2500","2023-03-15","","2800","","","","","0.931717780960931","0.82962962962963","","24","","","","","","0.809734943199587","49.47","","","","","","","","","","","","","","","","","","","","","",""
"Some LT1 efforts","Bike","","2.04166666666667","","2023-03-16","","71110.8125","152","337","1198.453","","2.1849467754364","9.03999996185303","","77","","139","161","","","0.749073233875778","114.89","6","124","0","0","0","","","","","","68","52","10","0","0","","","","","","",""
"LT2 intervals","Run","","0.7","","2023-03-16","","7012.7099609375","225","318","550.819","","0.680011391639709","2.86500000953674","","174","","155","179","","","0.823349233367705","45.68","32","3","6","0","0","","","","","","32","3","2","4","0","","","","","","",""
"Aerobic Swim","Swim","200m freestyle (with fins) 4x50 of 25 Straight Arm Recovery Freestyle / 25 Swim 4x50 of 15 overspeed / 35 easy freestyle - Overspeed means move your arms as quick as possible and intentionally 'spin the wheels'. This helps you feel comfortable for when you go to increase your stroke rate. Total: 600m Workout #1 7 x 100 Freestyle with 0:30 secs rest – Using a FINIS tempo trainer, increase your stroke rate by 4 each 100 (Use the guide below to choose your stroke rate for the first 100) – Record time, stroke rate, stroke count and perceived effort If your race pace is 1:30 or faster start at 56spm If your race pace is 1:31-2:00 start at 52spm If your race pace is 2:01 or greater start at 48spm Total: 700m","1","3600","2023-03-17","","3200","","","","","1.01534889380137","0.870985302123027","","26","","","","","","0.84918812389123","62.18","","","","","","","","","","","","","","","","","","","","","",""
"Long Aerobic Ride","Bike","","3","","2023-03-18","","97438.8984375","141","273","1531.662","","3.00361108779907","9.01099967956543","","78","","130","152","","","0.646257127980107","124.95","5","176","0","0","0","","","","","","177","3","0","0","0","","","","","","","5"
"Run of the Bike (Target 5:30-5:45)","Run","","0.416666666666667","","2023-03-18","","4016.31005859375","233","334","309.301","","0.368293911218643","3.02900004386902","","177","","145","167","","","0.836591302335191","25.21","14","6","0","0","0","","","","","","6","14","2","0","0","","","","","","",""
"Aerobic ride","Bike","","2","","2023-03-19","","66429.3984375","140","232","1010.733","","2.00444436073303","9.20499992370605","","79","","134","153","","","0.642787332141558","82.24","5","115","0","0","0","","","","","","118","2","0","0","0","","","","","","",""
"Aerobic Swim","Swim","200m freestyle (with fins) 4x50 of 25 Straight Arm Recovery Freestyle / 25 Swim 4x50 of 15 overspeed / 35 easy freestyle - Overspeed means move your arms as quick as possible and intentionally 'spin the wheels'. This helps you feel comfortable for when you go to increase your stroke rate. Total: 600m Workout #1 7 x 100 Freestyle with 0:30 secs rest – Using a FINIS tempo trainer, increase your stroke rate by 4 each 100 (Use the guide below to choose your stroke rate for the first 100) – Record time, stroke rate, stroke count and perceived effort If your race pace is 1:30 or faster start at 56spm If your race pace is 1:31-2:00 start at 52spm If your race pace is 2:01 or greater start at 48spm Total: 700m","0.833333333333333","2600","2023-03-20","","3200","","","","","1.02703500323825","0.859291084854995","","24","","","","","","0.839525643725506","60.77","","","","","","","","","","","","","","","","","","","","","",""
"Recovery Run","Run","","0.5","","2023-03-20","","5025.7998046875","214","261","385.158","","0.500223338603973","2.79099988937378","","174","","148","158","","","0.765513589158235","28.7","29","0","0","0","0","","","","","","26","4","0","0","0","","","","","","",""
"Sub LT2 (2.5-3mmol target) intervals","Bike","","2","","2023-03-21","","69639.8671875","158","329","1236.847","","2.1627242565155","8.94400024414063","","76","","140","165","","","0.797671093459827","128.88","10","107","12","0","0","","","","","","65","26","16","10","0","","","","","","","5"
"Evening Run","Run","","0.416666666666667","","2023-03-21","","4013.169921875","221","254","304.734","","0.382982224225998","2.91100001335144","","174","","149","158","","","0.791903941986816","23.55","23","0","0","0","0","","","","","","17","6","0","0","0","","","","","","",""
"Strength","Strength","","","","2023-03-21","","0","","","","","0.179598331451416","0","","","","122","151","","","0.621406944288856","7.35","7","0","0","0","0","","","","","","","","","","","","","","","","",""
"Aerobic Swim","Swim","200m freestyle (with fins) 4x50 of 25 Straight Arm Recovery Freestyle / 25 Swim 4x50 of 15 overspeed / 35 easy freestyle - Overspeed means move your arms as quick as possible and intentionally 'spin the wheels'. This helps you feel comfortable for when you go to increase your stroke rate. Total: 600m Workout #1 7 x 100 Freestyle with 0:30 secs rest – Using a FINIS tempo trainer, increase your stroke rate by 4 each 100 (Use the guide below to choose your stroke rate for the first 100) – Record time, stroke rate, stroke count and perceived effort If your race pace is 1:30 or faster start at 56spm If your race pace is 1:31-2:00 start at 52spm If your race pace is 2:01 or greater start at 48spm Total: 700m","0.833333333333333","2500","2023-03-22","","3000","","","","","0.947837504810757","0.875401225561716","","26","","","","","","0.852818472819055","58.79","","","","","","","","","","","","","","","","","","","","","",""
"LT2 intervals","Run","","0.7","","2023-03-23","","7023.22021484375","218","309","530.838","","0.674187779426575","2.89400005340576","","175","","151","178","","","0.797126997960512","42.29","34","3","4","0","0","","","","","","32","2","5","1","0","","","","","","",""
"Some LT1 efforts","Bike","","2.04166666666667","","2023-03-23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Strength","Strength","","","","2023-03-23","","0","","","","","0.196915552020073","0","","","","81","98","","","0.532120896740858","5.93","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Swim","Swim","200m freestyle (with fins) 4x50 of 25 Straight Arm Recovery Freestyle / 25 Swim 4x50 of 15 overspeed / 35 easy freestyle - Overspeed means move your arms as quick as possible and intentionally 'spin the wheels'. This helps you feel comfortable for when you go to increase your stroke rate. Total: 600m Workout #1 7 x 100 Freestyle with 0:30 secs rest – Using a FINIS tempo trainer, increase your stroke rate by 4 each 100 (Use the guide below to choose your stroke rate for the first 100) – Record time, stroke rate, stroke count and perceived effort If your race pace is 1:30 or faster start at 56spm If your race pace is 1:31-2:00 start at 52spm If your race pace is 2:01 or greater start at 48spm Total: 700m","1","3600","2023-03-24","","3600","","","","","1.20859528329637","0.826446280991736","","25","","","","","","0.802584631436242","62.48","","","","","","","","","","","","","","","","","","","","","",""
"Long Aerobic Ride","Bike","","3","","2023-03-25","","106798.5625","141","290","1529.522","","3.01055550575256","9.85400009155273","","79","","132","149","","","0.645051156200199","125.01","1","179","0","0","0","","","","","","178","2","0","0","0","","","","","","",""
"Run of the Bike (Target 5:30-5:45)","Run","","0.416666666666667","","2023-03-25","","4014.30004882813","223","255","305.2","","0.380301117897034","2.93199992179871","","175","","153","162","","","0.797644999862366","23.65","18","5","0","0","0","","","","","","13","10","0","0","0","","","","","","",""
"Aerobic ride","Bike","","2","","2023-03-26","","68008.2109375","141","274","1020.076","","2.00722217559814","9.41100025177002","","79","","134","151","","","0.645190139017899","83.25","1","119","0","0","0","","","","","","118","2","0","0","0","","","","","","",""
"Aerobic Swim","Swim","200m freestyle (with fins) 4x50 of 25 Straight Arm Recovery Freestyle / 25 Swim 4x50 of 15 overspeed / 35 easy freestyle - Overspeed means move your arms as quick as possible and intentionally 'spin the wheels'. This helps you feel comfortable for when you go to increase your stroke rate. Total: 600m Workout #1 7 x 100 Freestyle with 0:30 secs rest – Using a FINIS tempo trainer, increase your stroke rate by 4 each 100 (Use the guide below to choose your stroke rate for the first 100) – Record time, stroke rate, stroke count and perceived effort If your race pace is 1:30 or faster start at 56spm If your race pace is 1:31-2:00 start at 52spm If your race pace is 2:01 or greater start at 48spm Total: 700m","0.833333333333333","2600","2023-03-27","","1800","","","","","0.605815278689067","0.821167883211679","","25","","","","","","0.800574064506097","31.08","","","","","","","","","","","","","","","","","","","","","",""
"Recovery Run","Run","","0.5","","2023-03-27","","5714.81005859375","207","284","434.837","","0.583989202976227","2.71799993515015","","173","","148","158","","","0.740443323136432","31.69","35","0","0","0","0","","","","","","33","2","0","0","0","","","","","","",""
"Sub LT2 (2.5-3mmol target) intervals","Bike","","1.5","","2023-03-28","","51424.69921875","147","313","847.856","","1.5963841676712","8.94799995422363","","76","","134","164","","","0.74551573582127","83.21","10","83","3","0","0","","","","","","74","1","7","6","0","","","","","","","7"
"Evening Run","Run","","0.5","","2023-03-28","","5096.85986328125","215","252","387.295","","0.500593900680542","2.82800006866455","","174","","145","157","","","0.769881446313149","29.25","30","0","0","0","0","","","","","","26","4","0","0","0","","","","","","",""
"Aerobic Swim","Swim","200m freestyle (with fins) 4x50 of 25 Straight Arm Recovery Freestyle / 25 Swim 4x50 of 15 overspeed / 35 easy freestyle - Overspeed means move your arms as quick as possible and intentionally 'spin the wheels'. This helps you feel comfortable for when you go to increase your stroke rate. Total: 600m Workout #1 7 x 100 Freestyle with 0:30 secs rest – Using a FINIS tempo trainer, increase your stroke rate by 4 each 100 (Use the guide below to choose your stroke rate for the first 100) – Record time, stroke rate, stroke count and perceived effort If your race pace is 1:30 or faster start at 56spm If your race pace is 1:31-2:00 start at 52spm If your race pace is 2:01 or greater start at 48spm Total: 700m","0.833333333333333","2500","2023-03-29","","2000","","","","","0.648553057246738","0.850701829008932","","25","","","","","","0.830909488233084","37.21","","","","","","","","","","","","","","","","","","","","","",""
"Long Aerobic Ride","Bike","","1","","2023-03-30","","32838.71875","138","304","499.21","","1.00305557250977","9.0939998626709","","80","","134","145","","","0.632882211064946","39.79","1","59","0","0","0","","","","","","59","1","0","0","0","","","","","","",""
"Run of the Bike (Target 5:30-5:45)","Run","","0.5","4775.83349609375","2023-03-30","","5006.31982421875","207","278","390.379","","0.523257493972778","2.65799999237061","","172","","145","160","","","0.743587615528175","28.52","31","0","0","0","0","","","","","","27","3","0","0","0","","","","","","",""
"Strength","Strength","","","","2023-03-30","","0","","","","","0.227334171533585","0","","","","127","156","","","0.635719148961483","9.82","10","0","0","0","0","","","","","","","","","","","","","","","","",""
"Aerobic Swim","Swim","200m freestyle (with fins) 4x50 of 25 Straight Arm Recovery Freestyle / 25 Swim 4x50 of 15 overspeed / 35 easy freestyle - Overspeed means move your arms as quick as possible and intentionally 'spin the wheels'. This helps you feel comfortable for when you go to increase your stroke rate. Total: 600m Workout #1 7 x 100 Freestyle with 0:30 secs rest – Using a FINIS tempo trainer, increase your stroke rate by 4 each 100 (Use the guide below to choose your stroke rate for the first 100) – Record time, stroke rate, stroke count and perceived effort If your race pace is 1:30 or faster start at 56spm If your race pace is 1:31-2:00 start at 52spm If your race pace is 2:01 or greater start at 48spm Total: 700m","1","3600","2023-03-31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LT2 intervals","Run","","0.833333333333333","","2023-04-01","","8102.1298828125","","","","","0.833847522735596","2.69899988174438","","172","","150","160","","","0.651067361347093","38.97","49","1","0","0","0","","","","","","","","","","","","","","","","",""
"Aerobic ride","Bike","","2","","2023-04-02","","65700.2421875","139","262","1012.519","","2.01450228691101","9.05900001525879","","79","","134","149","","","0.638759229230304","82.2","4","117","0","0","0","","","","","","119","1","0","0","0","","","","","","",""
"Aerobic Swim","Swim","200m freestyle (with fins) 4x50 of 25 Straight Arm Recovery Freestyle / 25 Swim 4x50 of 15 overspeed / 35 easy freestyle - Overspeed means move your arms as quick as possible and intentionally 'spin the wheels'. This helps you feel comfortable for when you go to increase your stroke rate. Total: 600m Workout #1 7 x 100 Freestyle with 0:30 secs rest – Using a FINIS tempo trainer, increase your stroke rate by 4 each 100 (Use the guide below to choose your stroke rate for the first 100) – Record time, stroke rate, stroke count and perceived effort If your race pace is 1:30 or faster start at 56spm If your race pace is 1:31-2:00 start at 52spm If your race pace is 2:01 or greater start at 48spm Total: 700m","0.833333333333333","3000","2023-04-03","","3000","","","","","1.04619361347622","0.792811839323467","","24","","","","","","0.772642198270984","48.26","","","","","","","","","","","","","","","","","","","","","",""
"Recovery Run","Run","","0.5","","2023-04-03","","5027.81982421875","216","354","390.018","","0.500316083431244","2.79099988937378","","173","","154","180","","","0.793760651003209","30.99","23","5","2","0","0","","","","","","25","2","1","2","1","","","","","","",""
"Aerobic Bike","Bike","","2","","2023-04-04","","63218.62890625","139","243","1010.907","","2.01943588256836","8.69499969482422","","79","","135","152","","","0.638712819992185","81.5","2","119","0","0","0","","","","","","119","2","0","0","0","","","","","","",""
"Evening Run","Run","","0.5","","2023-04-04","","5009.02001953125","206","261","387.738","","0.521911978721619","2.66599988937378","","172","","148","158","","","0.738437599374542","28.04","31","0","0","0","0","","","","","","29","2","0","0","0","","","","","","",""
"Strength","Strength","","","","2023-04-04","","0","","","","","0.232209160923958","0","","","","130","158","","","0.651158146443991","10.52","10","0","0","0","0","","","","","","","","","","","","","","","","",""
"Aerobic Swim","Swim","200m freestyle (with fins) 4x50 of 25 Straight Arm Recovery Freestyle / 25 Swim 4x50 of 15 overspeed / 35 easy freestyle - Overspeed means move your arms as quick as possible and intentionally 'spin the wheels'. This helps you feel comfortable for when you go to increase your stroke rate. Total: 600m Workout #1 7 x 100 Freestyle with 0:30 secs rest – Using a FINIS tempo trainer, increase your stroke rate by 4 each 100 (Use the guide below to choose your stroke rate for the first 100) – Record time, stroke rate, stroke count and perceived effort If your race pace is 1:30 or faster start at 56spm If your race pace is 1:31-2:00 start at 52spm If your race pace is 2:01 or greater start at 48spm Total: 700m","0.833333333333333","2700","2023-04-05","","2700","","","","","0.902592224544949","0.826193390452876","","24","","","","","","0.806011818201488","47.26","","","","","","","","","","","","","","","","","","","","","",""
"Some LT1 efforts","Bike","","2","","2023-04-06","","33906.66015625","137","251","499.931","","1.0079597234726","9.3439998626709","","78","","138","151","","","0.633317910127534","39.68","1","59","0","0","0","","","","","","60","1","0","0","0","","","","","","",""
"Intervals","Run","","0.923055555555556","","2023-04-06","","9013.48046875","239","531","693.321","","0.803182244300842","3.11700010299683","","178","","159","185","","","0.88746150599209","62.56","24","12","10","2","0","","","","","","19","11","9","8","1","","","","","","6","3"
"Aerobic Swim","Swim","200m freestyle (with fins) 4x50 of 25 Straight Arm Recovery Freestyle / 25 Swim 4x50 of 15 overspeed / 35 easy freestyle - Overspeed means move your arms as quick as possible and intentionally 'spin the wheels'. This helps you feel comfortable for when you go to increase your stroke rate. Total: 600m Workout #1 7 x 100 Freestyle with 0:30 secs rest – Using a FINIS tempo trainer, increase your stroke rate by 4 each 100 (Use the guide below to choose your stroke rate for the first 100) – Record time, stroke rate, stroke count and perceived effort If your race pace is 1:30 or faster start at 56spm If your race pace is 1:31-2:00 start at 52spm If your race pace is 2:01 or greater start at 48spm Total: 700m","1","3300","2023-04-07","","3300","","","","","1.13227611382802","0.806451612903226","","25","","","","","","0.785291375317062","54.83","","","","","","","","","","","","","","","","","","","","","",""
"Really just spinning out the legs","Bike","","1","","2023-04-07","","21140.80078125","129","277","312.75","","0.672222197055817","8.73499965667725","","81","","126","137","","","0.589196472386213","23.12","9","31","0","0","0","","","","","","40","0","0","0","0","","","","","","",""
"Race Pace Simulation","Bike","","2.5","","2023-04-08","","87569.2734375","141","259","1367.137","","2.68088817596436","9.07299995422363","","80","","133","153","","","0.665322019109145","116.14","11","150","0","0","0","","","","","","135","25","1","0","0","","","","","","",""
"Run of the Bike (Target 5:30-5:45)","Run","","0.5","","2023-04-08","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic ride","Bike","","2.5","","2023-04-09","","46366.859375","139","290","759.046","","1.50998640060425","8.5290002822876","","82","","131","145","","","0.640114771883968","61.29","5","85","0","0","0","","","","","","90","1","0","0","0","","","","","","",""
"Zwift - 5K Loop in Watopia","Run","","","","2023-04-09","","2024.18005371094","0","0","","","0.209869727492332","2.67899990081787","","154","","137","149","","","0.688850367801815","11.05","11","0","0","0","0","","","","","","","","","","","","","","","","",""
"Aerobic Swim","Swim","200m freestyle (with fins) 4x50 of 25 Straight Arm Recovery Freestyle / 25 Swim 4x50 of 15 overspeed / 35 easy freestyle - Overspeed means move your arms as quick as possible and intentionally 'spin the wheels'. This helps you feel comfortable for when you go to increase your stroke rate. Total: 600m Workout #1 7 x 100 Freestyle with 0:30 secs rest – Using a FINIS tempo trainer, increase your stroke rate by 4 each 100 (Use the guide below to choose your stroke rate for the first 100) – Record time, stroke rate, stroke count and perceived effort If your race pace is 1:30 or faster start at 56spm If your race pace is 1:31-2:00 start at 52spm If your race pace is 2:01 or greater start at 48spm Total: 700m","1","2700","2023-04-10","","2700","","","","","0.888188891940647","0.837988826815642","","26","","","","","","0.819082524676086","48.81","","","","","","","","","","","","","","","","","","","","","",""
"Recovery Strides","Run","","0.5","","2023-04-10","","5245.06982421875","224","329","404.416","","0.500439703464508","2.91100001335144","","176","","154","173","","","0.809564179727291","32.32","21","8","0","0","0","","","","","","21","6","1","2","0","","","","","","",""
"Sub LT2 (2.5-3mmol target) intervals","Bike","","2","","2023-04-11","","72090.109375","146","328","1183.197","","2.23793411254883","8.94699954986572","","74","","140","170","","","0.772511333519582","120.81","5","103","25","0","0","","","","","","96","2","17","6","3","","","","","","7","7"
"Evening Run","Run","","0.5","","2023-04-11","","5080.919921875","222","339","401.06","","0.50062084197998","2.81900000572205","","174","","151","159","","","0.796072856522982","31.23","30","0","0","0","0","","","","","","19","9","1","0","0","","","","","","",""
"Strength","Strength","","","","2023-04-11","","0","","","","","0.210430845618248","0","","","","102","123","","","0.59105775746441","7.83","2","0","0","0","0","","","","","","","","","","","","","","","","",""
"Aerobic Swim","Swim","200m freestyle (with fins) 4x50 of 25 Straight Arm Recovery Freestyle / 25 Swim 4x50 of 15 overspeed / 35 easy freestyle - Overspeed means move your arms as quick as possible and intentionally 'spin the wheels'. This helps you feel comfortable for when you go to increase your stroke rate. Total: 600m Workout #1 7 x 100 Freestyle with 0:30 secs rest – Using a FINIS tempo trainer, increase your stroke rate by 4 each 100 (Use the guide below to choose your stroke rate for the first 100) – Record time, stroke rate, stroke count and perceived effort If your race pace is 1:30 or faster start at 56spm If your race pace is 1:31-2:00 start at 52spm If your race pace is 2:01 or greater start at 48spm Total: 700m","1.25","3900","2023-04-12","","2200","","","","","0.74028028011322","0.823970037453184","","25","","","","","","0.800747762303106","38.01","","","","","","","","","","","","","","","","","","","","","",""
"Easy Ride","Bike","","0.75","","2023-04-13","","22346.939453125","134","296","371.213","","0.765689671039581","8.10700035095215","","78","","138","153","","","0.631723583157178","29.59","2","44","0","0","0","","","","","","45","1","0","0","0","","","","","","",""
"Easy Run Off","Run","","1","","2023-04-13","","10013.6904296875","214","324","779.962","","1.01180326938629","2.74900007247925","","172","","157","164","","","0.766219255282493","58.9","36","25","0","0","0","","","","","","53","7","0","0","0","","","","","","3","5"
"Aerobic Swim","Swim","200m freestyle (with fins) 4x50 of 25 Straight Arm Recovery Freestyle / 25 Swim 4x50 of 15 overspeed / 35 easy freestyle - Overspeed means move your arms as quick as possible and intentionally 'spin the wheels'. This helps you feel comfortable for when you go to increase your stroke rate. Total: 600m Workout #1 7 x 100 Freestyle with 0:30 secs rest – Using a FINIS tempo trainer, increase your stroke rate by 4 each 100 (Use the guide below to choose your stroke rate for the first 100) – Record time, stroke rate, stroke count and perceived effort If your race pace is 1:30 or faster start at 56spm If your race pace is 1:31-2:00 start at 52spm If your race pace is 2:01 or greater start at 48spm Total: 700m","1","3300","2023-04-14","","3000","","","","","0.978099725511339","0.847936687394008","","26","","","","","","0.826432430405546","55.21","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic ride","Bike","","1.16666666666667","","2023-04-15","","40061.8203125","136","258","587.068","","1.1979603767395","9.28899955749512","","80","","134","149","","","0.627699997375428","46.84","5","67","0","0","0","","","","","","71","1","0","0","0","","","","","","",""
"Run of the Bike (Target 5:30-5:45)","Run","","0.5","","2023-04-15","","5538.56982421875","234","303","421.376","","0.500731408596039","3.07200002670288","","176","","158","174","","","0.847939517580488","35.35","19","9","2","0","0","","","","","","18","3","9","1","0","","","","","","4","1"
"Aerobic ride","Bike","","2","","2023-04-16","","66635.0390625","135","276","989.583","","2.02248787879944","9.15100002288818","","77","","129","148","","","0.628923827011423","78.79","18","103","0","0","0","","","","","","119","2","0","0","0","","","","","","",""
"Aerobic Swim","Swim","200m freestyle (with fins) 4x50 of 25 Straight Arm Recovery Freestyle / 25 Swim 4x50 of 15 overspeed / 35 easy freestyle - Overspeed means move your arms as quick as possible and intentionally 'spin the wheels'. This helps you feel comfortable for when you go to increase your stroke rate. Total: 600m Workout #1 7 x 100 Freestyle with 0:30 secs rest – Using a FINIS tempo trainer, increase your stroke rate by 4 each 100 (Use the guide below to choose your stroke rate for the first 100) – Record time, stroke rate, stroke count and perceived effort If your race pace is 1:30 or faster start at 56spm If your race pace is 1:31-2:00 start at 52spm If your race pace is 2:01 or greater start at 48spm Total: 700m","1","2700","2023-04-17","","3800","","","","","1.21685945087009","0.864225608369343","","24","","","","","","0.841419186214791","72.49","","","","","","","","","","","","","","","","","","","","","",""
"Recovery Strides","Run","","0.666666666666667","","2023-04-17","","7009.5","220","330","541.97","","0.682608664035797","2.85199999809265","","174","","147","168","","","0.79537883515459","43.08","37","3","0","0","0","","","","","","32","6","1","2","0","","","","","","",""
"Sub LT2 (2.5-3mmol target) intervals","Bike","","1.25","","2023-04-18","","44103.5390625","150","298","747.796","","1.37995672225952","8.8769998550415","","75","","138","166","","","0.769460160820163","74.72","9","62","12","0","0","","","","","","55","1","17","2","2","","","","","","",""
"Evening Run","Run","","0.416666666666667","","2023-04-18","","4303.39013671875","218","270","327.67","","0.417193055152893","2.86500000953674","","175","","142","150","","","0.780787489685958","25.12","25","0","0","0","0","","","","","","20","5","0","0","0","","","","","","",""
"Strength","Strength","","","","2023-04-18","","0","","","","","0.164692506194115","0","","","","92","109","","","0.567533316862804","5.62","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Swim","Swim","200m freestyle (with fins) 4x50 of 25 Straight Arm Recovery Freestyle / 25 Swim 4x50 of 15 overspeed / 35 easy freestyle - Overspeed means move your arms as quick as possible and intentionally 'spin the wheels'. This helps you feel comfortable for when you go to increase your stroke rate. Total: 600m Workout #1 7 x 100 Freestyle with 0:30 secs rest – Using a FINIS tempo trainer, increase your stroke rate by 4 each 100 (Use the guide below to choose your stroke rate for the first 100) – Record time, stroke rate, stroke count and perceived effort If your race pace is 1:30 or faster start at 56spm If your race pace is 1:31-2:00 start at 52spm If your race pace is 2:01 or greater start at 48spm Total: 700m","1.25","3900","2023-04-19","","3300","","","","","0.991770004166497","0.919476177208136","","25","","","","","","0.896545230175558","71.47","","","","","","","","","","","","","","","","","","","","","",""
"Easy Ride","Bike","","1","","2023-04-20","","31254.0390625","138","292","499.962","","1.00416672229767","8.64500045776367","","81","","136","153","","","0.636639619936692","40.36","2","58","0","0","0","","","","","","59","1","0","0","0","","","","","","",""
"Easy Run Off","Run","","1","","2023-04-20","","10030.900390625","216","277","779.692","","1.00055110454559","2.78500008583069","","174","","150","158","","","0.774224172142101","59.55","60","0","0","0","0","","","","","","50","9","0","0","0","","","","","","",""
"Strength","Strength","","","","2023-04-20","","0","","","","","0.24517722427845","0","","","","119","150","","","0.617306551177305","10","8","0","0","0","0","","","","","","","","","","","","","","","","",""
"Aerobic Swim","Swim","200m freestyle (with fins) 4x50 of 25 Straight Arm Recovery Freestyle / 25 Swim 4x50 of 15 overspeed / 35 easy freestyle - Overspeed means move your arms as quick as possible and intentionally 'spin the wheels'. This helps you feel comfortable for when you go to increase your stroke rate. Total: 600m Workout #1 7 x 100 Freestyle with 0:30 secs rest – Using a FINIS tempo trainer, increase your stroke rate by 4 each 100 (Use the guide below to choose your stroke rate for the first 100) – Record time, stroke rate, stroke count and perceived effort If your race pace is 1:30 or faster start at 56spm If your race pace is 1:31-2:00 start at 52spm If your race pace is 2:01 or greater start at 48spm Total: 700m","1","3300","2023-04-21","","2400","","","","","0.726216669612461","0.914634146341463","","26","","","","","","0.890459684727087","51.28","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic long Ride","Bike","","2.5","","2023-04-22","","85504.3515625","139","287","1265.81","","2.52439188957214","9.40799999237061","","79","","142","160","","","0.640805800310458","102.56","2","149","0","0","0","","","","","","148","3","0","0","0","","","","","","",""
"Run of the Bike (Target 5:30-5:45)","Run","","0.416666666666667","","2023-04-22","","4505.9599609375","219","243","340.796","","0.432176947593689","2.89599990844727","","174","","153","160","","","0.784464657060372","26.3","25","1","0","0","0","","","","","","20","6","0","0","0","","","","","","",""
"Aerobic ride","Bike","","2","","2023-04-23","","70169.828125","138","300","1040.262","","2.07935786247253","9.3730001449585","","79","","132","147","","","0.639207028067183","84.53","4","120","0","0","0","","","","","","122","2","0","0","0","","","","","","",""
"Aerobic Swim","Swim","200m freestyle (with fins) 4x50 of 25 Straight Arm Recovery Freestyle / 25 Swim 4x50 of 15 overspeed / 35 easy freestyle - Overspeed means move your arms as quick as possible and intentionally 'spin the wheels'. This helps you feel comfortable for when you go to increase your stroke rate. Total: 600m Workout #1 7 x 100 Freestyle with 0:30 secs rest – Using a FINIS tempo trainer, increase your stroke rate by 4 each 100 (Use the guide below to choose your stroke rate for the first 100) – Record time, stroke rate, stroke count and perceived effort If your race pace is 1:30 or faster start at 56spm If your race pace is 1:31-2:00 start at 52spm If your race pace is 2:01 or greater start at 48spm Total: 700m","1","2700","2023-04-24","","2300","","","","","0.712185280587938","0.890437475803329","","25","","","","","","0.870169939079078","46.93","","","","","","","","","","","","","","","","","","","","","",""
"Recovery Strides","Run","","0.666666666666667","","2023-04-24","","7091.72998046875","219","314","527.236","","0.667172491550446","2.95300006866455","","177","","154","172","","","0.79181125244498","41.38","31","8","0","0","0","","","","","","33","4","1","2","0","","","","","","",""
"LT1 Efforts","Bike","","1.25","","2023-04-25","","43155.6015625","140","316","661.39","","1.30993056297302","9.15100002288818","","78","","135","158","","","0.678536783569051","58.17","7","71","0","0","0","","","","","","66","9","0","0","2","","","","","","",""
"Evening Run","Run","","0.416666666666667","","2023-04-25","","4411.27001953125","222","250","334.443","","0.41715469956398","2.93700003623962","","177","","141","150","","","0.796087104491346","25.91","25","0","0","0","0","","","","","","16","9","0","0","0","","","","","","",""
